,Nombre,Entidad,Certificacion,Compromiso anual,Atencion compromiso mensual,Devengado,Girado,Avance
10,2-9,450: GOBIERNO REGIONAL DEL DEPARTAMENTO DE JUNIN,-5802788,-8764780,17909280,16943824,28268094,
11,2-9,451: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LA LIBERTAD,4340254,11003884,7748348,7600069,16000360,
12,2-9,452: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LAMBAYEQUE,-2359481,1876269,4950012,6713020,6236801,
13,2-9,453: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LORETO,27620520,35777556,43653950,33264803,40891636,
14,2-9,454: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MADRE DE DIOS,2708100,4057995,6282225,6425735,5149310,
15,2-9,455: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA,3692130,5220988,5402093,6003983,8090233,
16,2-9,456: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PASCO,55911514,15319830,11698153,15636936,12853049,
17,2-9,457: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PIURA,-11413968,9577318,22071725,36850878,43506819,
18,2-9,458: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO,50425624,8853935,7799664,7175745,7045142,
19,2-9,459: GOBIERNO REGIONAL DEL DEPARTAMENTO DE SAN MARTIN,10628538,6356275,7215460,7379094,7199811,
20,2-9,460: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TACNA,9643587,9858858,12357500,12102122,14086841,
21,2-9,461: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TUMBES,36357242,26798971,26621733,3372437,3682118,
22,2-9,462: GOBIERNO REGIONAL DEL DEPARTAMENTO DE UCAYALI,16438384,10663422,15820922,18405400,15568708,
23,2-9,463: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LIMA,4940299,6617192,18419410,9613485,21202893,
24,2-9,464: GOBIERNO REGIONAL DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO,4020976,1581154,2899660,3009744,2304282,
25,2-9,465: MUNICIPALIDAD METROPOLITANA DE LIMA,3593671,21383255,13754275,3903181,2192104,
0,2-10,440: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,14861438,18555639,17345012,18576893,16951213,
1,2-10,441: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,21858727,10981738,15077135,15057656,9846508,
2,2-10,442: GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,22997754,16538536,15919971,14423595,12224323,
3,2-10,443: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,24654664,28672121,29582198,29138682,31054914,
4,2-10,444: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,38788622,17660379,26432752,26491223,21363303,
5,2-10,445: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CAJAMARCA,15923682,20189068,25494086,18620696,24307241,
6,2-10,446: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CUSCO,29547054,43480652,36665928,36726215,39688465,
7,2-10,447: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA,8970056,32417694,18621648,18922462,19178706,
8,2-10,448: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANUCO,11936449,7431437,14604215,15491678,14875990,
9,2-10,449: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA,4131380,8279035,4115550,10319054,16777262,
10,2-10,450: GOBIERNO REGIONAL DEL DEPARTAMENTO DE JUNIN,11231749,-8495207,16880385,14655531,18829867,
11,2-10,451: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LA LIBERTAD,5684855,8007389,18811977,17469733,12938333,
12,2-10,452: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LAMBAYEQUE,-4481009,8233595,11121963,12305335,12456989,
13,2-10,453: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LORETO,3038757,10749061,28458027,36211526,19119048,
14,2-10,454: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MADRE DE DIOS,4825981,6189634,6379854,7213454,8246681,
15,2-10,455: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA,5202486,6833773,7286549,7270215,6444825,
16,2-10,456: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PASCO,3904995,10135195,15861019,11322570,13855299,
17,2-10,457: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PIURA,43054264,44384048,35154064,49327583,36459890,
18,2-10,458: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO,8889779,11157481,13605072,11797909,11589263,
19,2-10,459: GOBIERNO REGIONAL DEL DEPARTAMENTO DE SAN MARTIN,1050695,11227625,9804181,9786142,11373841,
20,2-10,460: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TACNA,275720,6843176,9898304,10406200,9579928,
21,2-10,461: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TUMBES,2773181,494966,1508400,4952420,4120213,
22,2-10,462: GOBIERNO REGIONAL DEL DEPARTAMENTO DE UCAYALI,4401656,2358329,9715601,8085009,14863114,
23,2-10,463: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LIMA,10489844,4393007,7328891,7433843,6520628,
24,2-10,464: GOBIERNO REGIONAL DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO,25437062,1038627,3491085,2938439,3132469,
25,2-10,465: MUNICIPALIDAD METROPOLITANA DE LIMA,271583,644524,8262778,7618474,6676231,
0,2-11,440: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,5298746,53195329,19249867,22062013,11243588,
1,2-11,441: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,-21166148,18098994,20624900,17210352,19167347,
2,2-11,442: GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,28156364,24083413,25741835,20377045,16882945,
3,2-11,443: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,21354383,33199047,32388616,30925745,21424206,
4,2-11,444: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,45463542,35050308,34866435,34503111,36363066,
5,2-11,445: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CAJAMARCA,3957791,19820214,17425246,15793420,17814191,
6,2-11,446: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CUSCO,16945888,36345971,41483102,42251662,37579300,
7,2-11,447: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA,6624567,49902783,26199172,24918879,27142920,
8,2-11,448: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANUCO,23605038,31119588,30421379,16138849,15464434,
9,2-11,449: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA,474003,1126660,1147638,5366526,5366361,
10,2-11,450: GOBIERNO REGIONAL DEL DEPARTAMENTO DE JUNIN,17895915,14273708,28463976,24855606,20639232,
11,2-11,451: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LA LIBERTAD,334289,2433782,12173513,13305572,17206431,
12,2-11,452: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LAMBAYEQUE,-6202964,172225,6649586,9059509,10769224,
13,2-11,453: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LORETO,12817694,24188870,34954909,34072416,43749138,
14,2-11,454: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MADRE DE DIOS,6786247,7386344,8396834,7915843,7476262,
15,2-11,455: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA,6076349,8585108,9425353,7774419,7202887,
16,2-11,456: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PASCO,8325343,19082563,19995863,21569747,16384300,
17,2-11,457: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PIURA,4982781,37854430,10777800,27953390,38615103,
18,2-11,458: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO,6964252,221712,6989404,6293988,9465031,
19,2-11,459: GOBIERNO REGIONAL DEL DEPARTAMENTO DE SAN MARTIN,395673,3653391,10042952,8739879,6045285,
20,2-11,460: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TACNA,15812038,10308848,11503520,11457721,12285231,
21,2-11,461: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TUMBES,1021513,35400,651141,3380014,3736814,
22,2-11,462: GOBIERNO REGIONAL DEL DEPARTAMENTO DE UCAYALI,7898610,8310393,12800957,12547219,11455564,
23,2-11,463: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LIMA,2590668,6172126,12475311,11184078,8259399,
24,2-11,464: GOBIERNO REGIONAL DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO,49189,3983932,3722703,1859953,826553,
25,2-11,465: MUNICIPALIDAD METROPOLITANA DE LIMA,-938781,6359971,6291821,8971670,9043257,
0,2-12,440: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,18854755,29276136,69070353,60991861,49283443,
1,2-12,441: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,-17038465,14587743,20620668,22676309,14024381,
2,2-12,442: GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,10606982,34306153,37164120,44388681,30925696,
3,2-12,443: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,86679147,140521470,105733968,48068245,33429437,
4,2-12,444: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,21249628,49162268,79316840,67544478,49850797,
5,2-12,445: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CAJAMARCA,10730997,116746278,249170004,31981261,22621449,
6,2-12,446: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CUSCO,21539572,52533253,58873127,63662085,68276969,
7,2-12,447: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA,21973835,54409768,76847626,69706399,21746865,
8,2-12,448: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANUCO,38689287,41881130,62375354,37746538,25310302,
9,2-12,449: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA,5219886,5181166,12953575,18450308,12022841,
10,2-12,450: GOBIERNO REGIONAL DEL DEPARTAMENTO DE JUNIN,-38559749,64102149,147963872,53148349,28375162,
11,2-12,451: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LA LIBERTAD,9396424,20992720,22272589,22818662,20516650,
12,2-12,452: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LAMBAYEQUE,10133491,17590297,28046436,28345773,24219365,
13,2-12,453: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LORETO,15143567,40349121,89913310,67320077,30026792,
14,2-12,454: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MADRE DE DIOS,3145817,7087641,10876424,14163749,9550788,
15,2-12,455: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA,3453555,8012906,10249255,14229315,10827310,
16,2-12,456: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PASCO,13244930,123144629,124156753,23302826,24440459,
17,2-12,457: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PIURA,14307948,44938440,101372598,38383490,46131767,
18,2-12,458: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO,52891450,93085068,97311010,25060431,15312587,
19,2-12,459: GOBIERNO REGIONAL DEL DEPARTAMENTO DE SAN MARTIN,3826788,11126651,19961220,18843474,21036486,
20,2-12,460: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TACNA,7994958,24893787,27757621,19791302,13654534,
21,2-12,461: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TUMBES,4706795,13379831,11399179,11476701,8325722,
22,2-12,462: GOBIERNO REGIONAL DEL DEPARTAMENTO DE UCAYALI,37096188,46406794,64363697,50808893,30965169,
23,2-12,463: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LIMA,5911741,14838005,21621832,25298912,17073810,
24,2-12,464: GOBIERNO REGIONAL DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO,9416735,25804261,26019085,17387914,5319799,
25,2-12,465: MUNICIPALIDAD METROPOLITANA DE LIMA,3575171,6376569,7510740,16409405,16953885,
0,3-1,442: GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,2790,1890,1890,0,0,
1,3-1,443: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,139900,0,0,0,0,
2,3-1,444: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,3910343,0,0,0,0,
3,3-1,445: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CAJAMARCA,138777,0,0,0,0,
4,3-1,446: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CUSCO,24993013,8453246,3589130,3641849,375990,
5,3-1,447: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA,548644,143550,143550,143550,143550,
6,3-1,448: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANUCO,3867695,1618000,1618000,0,0,
7,3-1,449: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA,4867500,851000,0,0,0,
8,3-1,450: GOBIERNO REGIONAL DEL DEPARTAMENTO DE JUNIN,1499159,1499159,0,0,0,
9,3-1,451: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LA LIBERTAD,401863,2256,2256,0,0,
10,3-1,452: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LAMBAYEQUE,347612,0,0,0,0,
11,3-1,453: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LORETO,3875086,0,0,0,0,
12,3-1,455: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA,985455,570,570,0,0,
13,3-1,457: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PIURA,3876011,3740111,3727711,1981611,0,
14,3-1,459: GOBIERNO REGIONAL DEL DEPARTAMENTO DE SAN MARTIN,10431864,10363500,10363500,7369500,7369500,
15,3-1,460: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TACNA,319184,121024,3625,121024,0,
16,3-1,461: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TUMBES,149900,149900,0,0,0,
17,3-1,462: GOBIERNO REGIONAL DEL DEPARTAMENTO DE UCAYALI,664642,0,0,0,0,
18,3-1,463: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LIMA,1940320,0,0,0,0,
19,3-1,464: GOBIERNO REGIONAL DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO,1150000,0,0,0,0,
0,3-2,440: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,1609665,1592458,1563533,1590966,1562041,
1,3-2,441: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,106780,17189,16967,0,0,
2,3-2,442: GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,3876974,374131,294765,69958,3989,
3,3-2,443: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,5192535,60402,33711,1690,51,
4,3-2,444: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,3507209,2355259,971639,760,0,
5,3-2,445: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CAJAMARCA,192567,130664,130664,0,0,
6,3-2,446: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CUSCO,1271814,5355760,5234500,3564661,3102566,
7,3-2,447: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA,2217348,1164780,1164780,838468,838468,
8,3-2,448: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANUCO,9539325,0,0,1618000,0,
9,3-2,449: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA,17424125,5923068,2201568,2201568,0,
10,3-2,450: GOBIERNO REGIONAL DEL DEPARTAMENTO DE JUNIN,15237213,5138899,6619159,0,0,
11,3-2,451: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LA LIBERTAD,26378208,2586825,2378507,1717123,1714867,
12,3-2,452: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LAMBAYEQUE,38500,38500,38500,0,0,
13,3-2,453: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LORETO,17947504,775108,744838,119988,0,
14,3-2,454: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MADRE DE DIOS,144153,49853,49853,0,0,
15,3-2,455: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA,803848,282739,256649,84098,37298,
16,3-2,456: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PASCO,262851,0,0,0,0,
17,3-2,457: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PIURA,8572282,4184310,4030162,5931973,3931674,
18,3-2,458: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO,5282990,4999000,4999000,4906000,0,
19,3-2,459: GOBIERNO REGIONAL DEL DEPARTAMENTO DE SAN MARTIN,3064406,2304037,2081046,5164318,4593385,
20,3-2,460: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TACNA,553907,50213,49973,4199,3625,
21,3-2,461: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TUMBES,1697187,1226049,495949,149900,149900,
22,3-2,462: GOBIERNO REGIONAL DEL DEPARTAMENTO DE UCAYALI,7173347,3496889,3496889,3027979,0,
23,3-2,463: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LIMA,9167239,8612614,8612614,8612614,0,
24,3-2,464: GOBIERNO REGIONAL DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO,1165200,1150000,1150000,0,0,
25,3-2,465: MUNICIPALIDAD METROPOLITANA DE LIMA,310291,228396,228396,0,0,
0,3-3,440: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,5171138,47008,75933,8797,3672,
1,3-3,441: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,88970,124621,120625,85595,85595,
2,3-3,442: GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,1411278,1343015,1299469,977295,877205,
3,3-3,443: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,26413123,1652668,1599878,689505,90376,
4,3-3,444: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,11918407,12771561,13637923,10515138,1709449,
5,3-3,445: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CAJAMARCA,657471,2286,0,130664,130664,
6,3-3,446: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CUSCO,9614941,10529642,3836611,2819940,477175,
7,3-3,447: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA,11716976,445572,432133,363679,3262,
8,3-3,448: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANUCO,5046071,6733258,2727717,2522925,3775925,
9,3-3,449: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA,2091644,4369988,8908393,8895788,9784456,
10,3-3,450: GOBIERNO REGIONAL DEL DEPARTAMENTO DE JUNIN,7047334,8705434,8724332,8378221,5282537,
11,3-3,451: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LA LIBERTAD,7258779,14080660,13446173,3384084,1302424,
12,3-3,452: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LAMBAYEQUE,645662,296225,296225,77445,38545,
13,3-3,453: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LORETO,18694369,102227,74592,414450,384988,
14,3-3,454: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MADRE DE DIOS,1297493,167535,74055,72617,40485,
15,3-3,455: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA,9238331,5087038,1730331,482878,348374,
16,3-3,456: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PASCO,108274,23719,22470,1930,0,
17,3-3,457: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PIURA,7464557,145166,143973,131538,1879220,
18,3-3,458: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO,2800484,1037748,1037748,666510,1018890,
19,3-3,459: GOBIERNO REGIONAL DEL DEPARTAMENTO DE SAN MARTIN,574258,1256731,133211,-64123,505188,
20,3-3,460: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TACNA,770423,369047,336914,31790,87781,
21,3-3,461: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TUMBES,9291613,1122172,1945172,1328257,1231952,
22,3-3,462: GOBIERNO REGIONAL DEL DEPARTAMENTO DE UCAYALI,611779,1096618,1012088,999808,220,
23,3-3,463: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LIMA,135028,86028,0,0,2925771,
24,3-3,464: GOBIERNO REGIONAL DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO,5955120,7087120,7087120,4068536,4068536,
25,3-3,465: MUNICIPALIDAD METROPOLITANA DE LIMA,-81895,0,0,228396,228396,
0,3-4,440: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,1806228,2089903,2089903,2091060,48013,
1,3-4,441: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,2046630,2083050,2079150,1942750,1942750,
2,3-4,442: GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,2449621,2841027,881046,862457,690222,
3,3-4,443: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,15552144,1366994,1347237,792271,724380,
4,3-4,444: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,4515747,1081460,973482,388006,5614103,
5,3-4,445: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CAJAMARCA,5970360,5148174,5148174,0,0,
6,3-4,446: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CUSCO,6506597,2439046,4006306,3252478,6282418,
7,3-4,447: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA,16855,1357687,1361603,56790,358230,
8,3-4,448: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANUCO,475852,3750380,3836820,3957406,4050203,
9,3-4,449: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA,1025320,1091018,862723,744828,1263126,
10,3-4,450: GOBIERNO REGIONAL DEL DEPARTAMENTO DE JUNIN,268620,1472652,1442662,8329290,3151830,
11,3-4,451: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LA LIBERTAD,4142179,8087226,2083843,6192841,2404021,
12,3-4,452: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LAMBAYEQUE,962414,564414,533758,257280,296180,
13,3-4,453: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LORETO,503835,6601627,6648433,2652917,2572037,
14,3-4,454: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MADRE DE DIOS,5766153,1024107,921861,178988,58000,
15,3-4,455: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA,4769230,999443,4267466,3879906,3904921,
16,3-4,456: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PASCO,640969,265174,266423,179634,1930,
17,3-4,457: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PIURA,8605575,11705932,7366848,2603575,2062898,
18,3-4,458: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO,3549849,84588,18788,21357,4568397,
19,3-4,459: GOBIERNO REGIONAL DEL DEPARTAMENTO DE SAN MARTIN,5071000,4069063,4901513,688043,98181,
20,3-4,460: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TACNA,171013,327916,414665,408144,397348,
21,3-4,461: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TUMBES,1922010,3837770,3894770,4160529,103258,
22,3-4,462: GOBIERNO REGIONAL DEL DEPARTAMENTO DE UCAYALI,1892399,0,34220,12500,3034479,
23,3-4,463: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LIMA,4616625,4898351,4894811,4647920,5686843,
24,3-4,464: GOBIERNO REGIONAL DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO,0,0,0,1651210,0,
0,3-5,440: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,42629,2486410,427152,2371294,2100028,
1,3-5,441: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,40840,26385,18781,68710,35030,
2,3-5,442: GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,1001086,1305560,1779997,1323185,1001009,
3,3-5,443: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,8332329,1173622,1128405,1799003,1145449,
4,3-5,444: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,713182,2456882,2445292,1493117,951716,
5,3-5,445: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CAJAMARCA,779210,657611,659898,5808071,0,
6,3-5,446: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CUSCO,-2083782,2505973,2268976,1276809,3077589,
7,3-5,447: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA,155997,51578,55101,538480,575473,
8,3-5,448: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANUCO,590132,168290,168290,122836,288777,
9,3-5,449: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA,406436,289550,403374,495241,445141,
10,3-5,450: GOBIERNO REGIONAL DEL DEPARTAMENTO DE JUNIN,4495105,7136384,7166374,7134732,1664445,
11,3-5,451: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LA LIBERTAD,-918954,3738684,2027270,3497041,6463823,
12,3-5,452: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LAMBAYEQUE,1689752,28396,28396,535128,534098,
13,3-5,453: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LORETO,5961680,4488186,3738591,2648868,1233429,
14,3-5,454: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MADRE DE DIOS,3602479,1383345,1323195,642800,349638,
15,3-5,455: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA,3564823,4288998,4250494,855909,463704,
16,3-5,456: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PASCO,891103,586607,531607,529963,516651,
17,3-5,457: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PIURA,579651,2114129,2149884,2721645,840655,
18,3-5,458: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO,434389,233978,50828,108988,86108,
19,3-5,459: GOBIERNO REGIONAL DEL DEPARTAMENTO DE SAN MARTIN,5540943,3409307,918351,170494,726367,
20,3-5,460: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TACNA,894411,654652,683898,517538,414246,
21,3-5,461: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TUMBES,154331,15527,7537,61046,4200092,
22,3-5,462: GOBIERNO REGIONAL DEL DEPARTAMENTO DE UCAYALI,2025692,2334419,2329599,1854206,1114974,
23,3-5,463: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LIMA,13563187,205784,208944,178349,4647920,
24,3-5,464: GOBIERNO REGIONAL DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO,0,0,0,2517374,1651210,
0,3-6,440: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,396966,1892255,1892255,2004587,427867,
1,3-6,441: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,51691,32994,25844,22480,53171,
2,3-6,442: GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,744197,972434,1326677,1882915,1163022,
3,3-6,443: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,4477303,9496712,9274760,5714355,2038814,
4,3-6,444: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,248381,4390071,4377429,3019208,1038942,
5,3-6,445: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CAJAMARCA,1870451,1376886,412500,0,693898,
6,3-6,446: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CUSCO,879586,1181110,2884124,3884751,3386423,
